,name,surface,winner_id,won,loser_id,lost,surface_total,total_matches,win_rate
1466,Daniel Koellerer,Hard,104230,7,104230,14,21,51,33.33
1467,Daniel Kosakowski,Hard,105930,1,105930,2,3,3,33.33
1468,Daniel Marco,Hard,101227,1,101227,1,2,2,50.0
1469,Daniel Masur,Clay,109054,1,109054,3,4,4,25.0
1470,Daniel Munoz de la Nava,Clay,103926,6,103926,21,27,37,22.22
1471,Daniel Munoz de la Nava,Hard,103926,3,103926,7,10,37,30.0
1472,Daniel Nestor,Carpet,102110,11,102110,12,23,205,47.83
1473,Daniel Nestor,Clay,102110,3,102110,12,15,205,20.0
1474,Daniel Nestor,Grass,102110,18,102110,25,43,205,41.86
1475,Daniel Nestor,Hard,102110,54,102110,70,124,205,43.55
1476,Daniel Orsanic,Clay,101490,13,101490,21,34,41,38.24
1477,Daniel Orsanic,Hard,101490,1,101490,6,7,41,14.29
1478,Daniel Vacek,Carpet,101888,48,101888,54,102,403,47.06
1479,Daniel Vacek,Clay,101888,24,101888,44,68,403,35.29
1480,Daniel Vacek,Grass,101888,17,101888,23,40,403,42.5
1481,Daniel Vacek,Hard,101888,88,101888,105,193,403,45.6
1482,Daniel Vallverdu,Hard,104700,3,104700,3,6,6,50.0
1483,Daniele Balducci,Clay,101800,1,101800,3,4,4,25.0
1484,Daniele Bracciali,Carpet,103110,5,103110,8,13,90,38.46
1485,Daniele Bracciali,Clay,103110,10,103110,16,26,90,38.46
1486,Daniele Bracciali,Grass,103110,9,103110,8,17,90,52.94
1487,Daniele Bracciali,Hard,103110,11,103110,23,34,90,32.35
1488,Daniele Musa,Clay,102113,2,102113,6,8,12,25.0
1489,Daniele Musa,Hard,102113,1,102113,3,4,12,25.0
1490,Daniil Medvedev,Clay,106421,10,106421,18,28,251,35.71
1491,Daniil Medvedev,Grass,106421,18,106421,12,30,251,60.0
1492,Daniil Medvedev,Hard,106421,139,106421,54,193,251,72.02
1493,Danilo Marcelino,Carpet,101237,6,101237,10,16,78,37.5
1494,Danilo Marcelino,Hard,101237,23,101237,39,62,78,37.1
1495,Danilo Petrovic,Clay,105905,2,105905,1,3,3,66.67
1496,Danny Obryant,Grass,109848,1,109848,4,5,5,20.0
1497,Danny Saltz,Carpet,100761,1,100761,4,5,37,20.0
1498,Danny Saltz,Clay,100761,2,100761,1,3,37,66.67
1499,Danny Saltz,Grass,100761,4,100761,6,10,37,40.0
1500,Danny Saltz,Hard,100761,10,100761,9,19,37,52.63
1501,Danny Sapsford,Carpet,101591,1,101591,8,9,50,11.11
1502,Danny Sapsford,Clay,101591,5,101591,3,8,50,62.5
1503,Danny Sapsford,Grass,101591,8,101591,14,22,50,36.36
1504,Danny Sapsford,Hard,101591,4,101591,7,11,50,36.36
1505,Danny Sullivan,Hard,202705,1,202705,2,3,3,33.33
1506,Darek Nowicki,Carpet,101794,2,101794,1,3,3,66.67
1507,Darian King,Clay,105985,2,105985,4,6,37,33.33
1508,Darian King,Hard,105985,19,105985,12,31,37,61.29
1509,Darren Cahill,Carpet,101190,17,101190,19,36,257,47.22
1510,Darren Cahill,Clay,101190,32,101190,27,59,257,54.24
1511,Darren Cahill,Grass,101190,21,101190,24,45,257,46.67
1512,Darren Cahill,Hard,101190,65,101190,52,117,257,55.56
1513,Dave Harmon,Clay,109994,1,109994,2,3,3,33.33
1514,Dave Phillips,Hard,209577,1,209577,3,4,4,25.0
1515,Dave Randall,Carpet,101348,2,101348,1,3,22,66.67
1516,Dave Randall,Grass,101348,1,101348,2,3,22,33.33
1517,Dave Randall,Hard,101348,7,101348,9,16,22,43.75
1518,Dave Siegler,Clay,100749,1,100749,5,6,40,16.67
1519,Dave Siegler,Grass,100749,2,100749,6,8,40,25.0
1520,Dave Siegler,Hard,100749,12,100749,14,26,40,46.15
1521,Dave Simmonds,Grass,109810,2,109810,3,5,5,40.0
1522,David Adams,Carpet,101682,3,101682,3,6,27,50.0
1523,David Adams,Grass,101682,4,101682,3,7,27,57.14
1524,David Adams,Hard,101682,2,101682,12,14,27,14.29
1525,David Agung Susanto,Hard,105812,4,105812,10,14,14,28.57
1526,David Brown,Clay,109806,1,109806,4,5,7,20.0
1527,David Brown,Grass,109806,1,109806,1,2,7,50.0
1528,David Caballero,Clay,102483,1,102483,1,2,2,50.0
1529,David Caldwell,Hard,102410,2,102410,9,11,11,18.18
1530,David Carter,Carpet,100430,4,100430,8,12,195,33.33
1531,David Carter,Clay,100430,39,100430,53,92,195,42.39
1532,David Carter,Grass,100430,17,100430,26,43,195,39.53
1533,David Carter,Hard,100430,17,100430,31,48,195,35.42
1534,David De Miguel,Clay,101110,17,101110,29,46,46,36.96
1535,David Dilucia,Carpet,101687,1,101687,4,5,24,20.0
1536,David Dilucia,Grass,101687,2,101687,4,6,24,33.33
1537,David Dilucia,Hard,101687,3,101687,10,13,24,23.08
1538,David Dowlen,Clay,100649,1,100649,4,5,31,20.0
1539,David Dowlen,Grass,100649,1,100649,6,7,31,14.29
1540,David Dowlen,Hard,100649,8,100649,11,19,31,42.11
1541,David Egdes,Hard,106835,1,106835,1,2,2,50.0
1542,David Engel,Carpet,101407,3,101407,7,10,72,30.0
1543,David Engel,Clay,101407,8,101407,18,26,72,30.77
1544,David Engel,Grass,101407,4,101407,3,7,72,57.14
1545,David Engel,Hard,101407,9,101407,20,29,72,31.03
1546,David Felgate,Grass,101019,1,101019,3,4,4,25.0
1547,David Ferrer,Carpet,103970,9,103970,11,20,1119,45.0
1548,David Ferrer,Clay,103970,337,103970,141,478,1119,70.5
1549,David Ferrer,Grass,103970,44,103970,26,70,1119,62.86
1550,David Ferrer,Hard,103970,350,103970,201,551,1119,63.52
1551,David Goffin,Clay,105676,72,105676,46,118,470,61.02
1552,David Goffin,Grass,105676,24,105676,19,43,470,55.81
1553,David Goffin,Hard,105676,190,105676,119,309,470,61.49
1554,David Graham,Hard,100849,1,100849,1,2,2,50.0
1555,David Guez,Hard,104095,2,104095,12,14,14,14.29
1556,David Imonitie,Hard,100330,2,100330,2,4,4,50.0
1557,David Lewis,Clay,101064,1,101064,2,3,27,33.33
1558,David Lewis,Hard,101064,8,101064,16,24,27,33.33
1559,David Livingston,Hard,100882,1,100882,1,2,2,50.0
1560,David Lloyd,Carpet,100152,2,100152,7,9,87,22.22
1561,David Lloyd,Clay,100152,7,100152,25,32,87,21.88
1562,David Lloyd,Grass,100152,16,100152,25,41,87,39.02
1563,David Lloyd,Hard,100152,1,100152,4,5,87,20.0
1564,David Marrero,Clay,103543,3,103543,6,9,9,33.33
1565,David Mitchell,Carpet,110058,1,110058,1,2,2,50.0
1566,David Mustard,Clay,100638,3,100638,6,9,45,33.33
1567,David Mustard,Grass,100638,7,100638,14,21,45,33.33
1568,David Mustard,Hard,100638,4,100638,11,15,45,26.67
1569,David Nainkin,Carpet,101805,3,101805,3,6,72,50.0
1570,David Nainkin,Clay,101805,1,101805,4,5,72,20.0
1571,David Nainkin,Grass,101805,6,101805,8,14,72,42.86
1572,David Nainkin,Hard,101805,17,101805,30,47,72,36.17
1573,David Nalbandian,Carpet,103900,27,103900,12,39,579,69.23
1574,David Nalbandian,Clay,103900,138,103900,71,209,579,66.03
1575,David Nalbandian,Grass,103900,31,103900,14,45,579,68.89
1576,David Nalbandian,Hard,103900,187,103900,99,286,579,65.38
1577,David Pate,Carpet,100815,32,100815,31,63,349,50.79
1578,David Pate,Clay,100815,5,100815,13,18,349,27.78
1579,David Pate,Grass,100815,31,100815,26,57,349,54.39
1580,David Pate,Hard,100815,113,100815,98,211,349,53.55
1581,David Prinosil,Carpet,102184,56,102184,52,108,390,51.85
1582,David Prinosil,Clay,102184,15,102184,48,63,390,23.81
1583,David Prinosil,Grass,102184,35,102184,27,62,390,56.45
1584,David Prinosil,Hard,102184,63,102184,94,157,390,40.13
1585,David Rikl,Carpet,101866,6,101866,8,14,148,42.86
1586,David Rikl,Clay,101866,32,101866,46,78,148,41.03
1587,David Rikl,Grass,101866,2,101866,8,10,148,20.0
1588,David Rikl,Hard,101866,14,101866,32,46,148,30.43
1589,David Sanchez,Clay,103176,78,103176,77,155,199,50.32
1590,David Sanchez,Hard,103176,9,103176,35,44,199,20.45
1591,David Schneider,Carpet,100378,1,100378,11,12,120,8.33
1592,David Schneider,Clay,100378,6,100378,27,33,120,18.18
1593,David Schneider,Grass,100378,5,100378,12,17,120,29.41
1594,David Schneider,Hard,100378,19,100378,39,58,120,32.76
1595,David Segal,Grass,110107,2,110107,2,4,4,50.0
1596,David Sherwood,Grass,103559,1,103559,1,2,2,50.0
1597,David Skoch,Clay,102881,5,102881,8,13,13,38.46
1598,David Smith,Grass,106853,1,106853,1,2,2,50.0
1599,David Souto,Clay,105961,2,105961,2,4,14,50.0
1600,David Souto,Hard,105961,7,105961,3,10,14,70.0
1601,David Wheaton,Carpet,101609,28,101609,35,63,423,44.44
1602,David Wheaton,Clay,101609,30,101609,27,57,423,52.63
1603,David Wheaton,Grass,101609,49,101609,28,77,423,63.64
1604,David Wheaton,Hard,101609,125,101609,101,226,423,55.31
1605,David Witt,Clay,102226,5,102226,5,10,37,50.0
1606,David Witt,Grass,102226,7,102226,6,13,37,53.85
1607,David Witt,Hard,102226,3,102226,11,14,37,21.43
1608,Davide Sanguinetti,Carpet,102106,17,102106,24,41,414,41.46
1609,Davide Sanguinetti,Clay,102106,53,102106,91,144,414,36.81
1610,Davide Sanguinetti,Grass,102106,20,102106,27,47,414,42.55
1611,Davide Sanguinetti,Hard,102106,80,102106,102,182,414,43.96
1612,Davide Scala,Carpet,102002,1,102002,1,2,21,50.0
1613,Davide Scala,Clay,102002,6,102002,10,16,21,37.5
1614,Davide Scala,Hard,102002,1,102002,2,3,21,33.33
1615,Dawid Olejniczak,Hard,104140,3,104140,1,4,4,75.0
1616,Dawood Dawoodian,Hard,110855,3,110855,5,8,8,37.5
1617,Dean Botha,Hard,101021,2,101021,1,3,3,66.67
1618,Dejan Petrovic,Grass,103162,1,103162,3,4,8,25.0
1619,Dejan Petrovic,Hard,103162,1,103162,3,4,8,25.0
1620,Denes Lukacs,Clay,104875,1,104875,3,4,4,25.0
1621,Denis Gremelmayr,Clay,103823,14,103823,16,30,90,46.67
1622,Denis Gremelmayr,Grass,103823,2,103823,8,10,90,20.0
1623,Denis Gremelmayr,Hard,103823,16,103823,34,50,90,32.0
1624,Denis Istomin,Clay,104797,59,104797,71,130,488,45.38
1625,Denis Istomin,Grass,104797,41,104797,35,76,488,53.95
1626,Denis Istomin,Hard,104797,128,104797,154,282,488,45.39
1627,Denis Kudla,Clay,106045,5,106045,14,19,149,26.32
1628,Denis Kudla,Grass,106045,22,106045,21,43,149,51.16
1629,Denis Kudla,Hard,106045,25,106045,62,87,149,28.74
1630,Denis Langaskens,Clay,101287,4,101287,2,6,6,66.67
1631,Denis Matsukevitch,Carpet,104707,1,104707,1,2,2,50.0
1632,Denis Naegelen,Clay,100268,15,100268,20,35,41,42.86
1633,Denis Naegelen,Grass,100268,1,100268,1,2,41,50.0
1634,Denis Naegelen,Hard,100268,1,100268,3,4,41,25.0
1635,Denis Shapovalov,Clay,133430,17,133430,14,31,192,54.84
1636,Denis Shapovalov,Grass,133430,3,133430,9,12,192,25.0
1637,Denis Shapovalov,Hard,133430,86,133430,63,149,192,57.72
1638,Deniss Pavlovs,Carpet,104162,3,104162,3,6,13,50.0
1639,Deniss Pavlovs,Clay,104162,4,104162,3,7,13,57.14
1640,Dennis Foley,Grass,209525,2,209525,3,5,5,40.0
1641,Dennis Matthews,Grass,111138,2,111138,2,4,14,50.0
1642,Dennis Matthews,Hard,111138,4,111138,6,10,14,40.0
1643,Dennis Novak,Clay,110602,7,110602,10,17,56,41.18
1644,Dennis Novak,Grass,110602,2,110602,2,4,56,50.0
1645,Dennis Novak,Hard,110602,13,110602,22,35,56,37.14
1646,Dennis Novikov,Grass,106261,3,106261,5,8,16,37.5
1647,Dennis Novikov,Hard,106261,2,106261,6,8,16,25.0
1648,Dennis Ralston,Carpet,100069,18,100069,23,41,186,43.9
1649,Dennis Ralston,Clay,100069,16,100069,10,26,186,61.54
1650,Dennis Ralston,Grass,100069,39,100069,18,57,186,68.42
1651,Dennis Ralston,Hard,100069,29,100069,33,62,186,46.77
1652,Dennis Van Scheppingen,Carpet,102615,2,102615,9,11,116,18.18
1653,Dennis Van Scheppingen,Clay,102615,19,102615,25,44,116,43.18
1654,Dennis Van Scheppingen,Grass,102615,7,102615,15,22,116,31.82
1655,Dennis Van Scheppingen,Hard,102615,15,102615,24,39,116,38.46
1656,Denys Maasdorp,Clay,100932,1,100932,1,2,2,50.0
1657,Denys Molchanov,Hard,104920,2,104920,1,3,3,66.67
1658,Deon Joubert,Carpet,100545,4,100545,13,17,115,23.53
1659,Deon Joubert,Clay,100545,16,100545,42,58,115,27.59
1660,Deon Joubert,Grass,100545,3,100545,5,8,115,37.5
1661,Deon Joubert,Hard,100545,16,100545,16,32,115,50.0
1662,Derek Schroder,Clay,106867,2,106867,5,7,34,28.57
1663,Derek Schroder,Grass,106867,2,106867,8,10,34,20.0
1664,Derek Schroder,Hard,106867,5,106867,12,17,34,29.41
1665,Derek Tarr,Clay,100624,11,100624,22,33,58,33.33
1666,Derek Tarr,Grass,100624,1,100624,5,6,58,16.67
1667,Derek Tarr,Hard,100624,6,100624,13,19,58,31.58
1668,Dermot Sweeney,Clay,106870,2,106870,3,5,5,40.0
1669,Derrick Rostagno,Carpet,101196,29,101196,31,60,376,48.33
1670,Derrick Rostagno,Clay,101196,11,101196,26,37,376,29.73
1671,Derrick Rostagno,Grass,101196,42,101196,29,71,376,59.15
1672,Derrick Rostagno,Hard,101196,110,101196,98,208,376,52.88
1673,Desmond Early,Grass,207077,2,207077,3,5,5,40.0
1674,Desmond Tyson,Clay,101186,1,101186,1,2,2,50.0
1675,Detler Herdy,Clay,109757,3,109757,5,8,8,37.5
1676,Devin Mullings,Clay,104618,1,104618,3,4,14,25.0
1677,Devin Mullings,Hard,104618,5,104618,5,10,14,50.0
1678,Di Wu,Clay,105842,3,105842,5,8,49,37.5
1679,Di Wu,Hard,105842,16,105842,25,41,49,39.02
1680,Dias Doskarayev,Hard,104348,2,104348,3,5,5,40.0
1681,Dick Crealy,Carpet,100090,30,100090,46,76,595,39.47
1682,Dick Crealy,Clay,100090,139,100090,123,262,595,53.05
1683,Dick Crealy,Grass,100090,77,100090,67,144,595,53.47
1684,Dick Crealy,Hard,100090,55,100090,58,113,595,48.67
1685,Dick Dell,Carpet,100145,8,100145,18,26,130,30.77
1686,Dick Dell,Clay,100145,15,100145,35,50,130,30.0
1687,Dick Dell,Grass,100145,6,100145,14,20,130,30.0
1688,Dick Dell,Hard,100145,5,100145,29,34,130,14.71
1689,Dick Knight,Grass,109988,2,109988,5,7,7,28.57
1690,Dick Norman,Carpet,101868,4,101868,9,13,99,30.77
1691,Dick Norman,Clay,101868,6,101868,15,21,99,28.57
1692,Dick Norman,Grass,101868,12,101868,17,29,99,41.38
1693,Dick Norman,Hard,101868,8,101868,28,36,99,22.22
1694,Dick R Bohrnstedt,Carpet,100208,9,100208,15,24,87,37.5
1695,Dick R Bohrnstedt,Clay,100208,1,100208,13,14,87,7.14
1696,Dick R Bohrnstedt,Grass,100208,10,100208,13,23,87,43.48
1697,Dick R Bohrnstedt,Hard,100208,8,100208,18,26,87,30.77
1698,Dick Stockton,Carpet,100229,124,100229,76,200,629,62.0
1699,Dick Stockton,Clay,100229,107,100229,58,165,629,64.85
1700,Dick Stockton,Grass,100229,60,100229,39,99,629,60.61
1701,Dick Stockton,Hard,100229,87,100229,78,165,629,52.73
1702,Didac Perez,Clay,103837,1,103837,6,7,7,14.29
1703,Diego Cubas,Hard,104698,1,104698,1,2,2,50.0
1704,Diego Galeano,Clay,105912,6,105912,2,8,12,75.0
1705,Diego Galeano,Hard,105912,2,105912,2,4,12,50.0
1706,Diego Hartfield,Carpet,103701,2,103701,1,3,45,66.67
1707,Diego Hartfield,Clay,103701,15,103701,19,34,45,44.12
1708,Diego Hartfield,Hard,103701,1,103701,7,8,45,12.5
1709,Diego Junqueira,Clay,103675,9,103675,26,35,43,25.71
1710,Diego Junqueira,Hard,103675,2,103675,6,8,43,25.0
1711,Diego Nargiso,Carpet,101717,24,101717,27,51,255,47.06
1712,Diego Nargiso,Clay,101717,32,101717,66,98,255,32.65
1713,Diego Nargiso,Grass,101717,11,101717,15,26,255,42.31
1714,Diego Nargiso,Hard,101717,33,101717,47,80,255,41.25
1715,Diego Perez,Carpet,100800,3,100800,9,12,458,25.0
1716,Diego Perez,Clay,100800,187,100800,170,357,458,52.38
1717,Diego Perez,Hard,100800,36,100800,53,89,458,40.45
1718,Diego Schwartzman,Clay,106043,84,106043,64,148,318,56.76
1719,Diego Schwartzman,Grass,106043,5,106043,10,15,318,33.33
1720,Diego Schwartzman,Hard,106043,83,106043,72,155,318,53.55
1721,Diego Veronelli,Clay,103478,2,103478,2,4,4,50.0
1722,Dieter Kindlmann,Clay,104010,1,104010,6,7,7,14.29
1723,Dieter Schultheiss,Clay,110271,1,110271,3,4,4,25.0
1724,Dimitar Grabuloski,Clay,103872,1,103872,4,5,9,20.0
1725,Dimitar Grabuloski,Hard,103872,1,103872,3,4,9,25.0
1726,Dimitar Kutrovsky,Carpet,105004,1,105004,1,2,11,50.0
1727,Dimitar Kutrovsky,Clay,105004,3,105004,1,4,11,75.0
1728,Dimitar Kutrovsky,Hard,105004,3,105004,2,5,11,60.0
1729,Dimitar Kuzmanov,Clay,106220,3,106220,1,4,23,75.0
1730,Dimitar Kuzmanov,Hard,106220,8,106220,11,19,23,42.11
1731,Dimitri Mazur,Hard,103439,2,103439,1,3,3,66.67
1732,Dimitri Muzyka,Clay,106882,1,106882,1,2,2,50.0
1733,Dimitri Poliakov,Carpet,101432,12,101432,13,25,79,48.0
1734,Dimitri Poliakov,Clay,101432,16,101432,15,31,79,51.61
1735,Dimitri Poliakov,Hard,101432,7,101432,16,23,79,30.43
1736,Dimitri Sturdza,Clay,100031,5,100031,21,26,26,19.23
1737,Dimitru Haradau,Clay,106883,7,106883,10,17,17,41.18
1738,Dineshkanthan Thangarajah,Clay,108747,3,108747,6,9,9,33.33
1739,Dinu Pescariu,Carpet,102375,1,102375,5,6,96,16.67
1740,Dinu Pescariu,Clay,102375,25,102375,41,66,96,37.88
1741,Dinu Pescariu,Grass,102375,1,102375,3,4,96,25.0
1742,Dinu Pescariu,Hard,102375,5,102375,15,20,96,25.0
1743,Diogo Rocha,Clay,104383,1,104383,2,3,3,33.33
1744,Dirk Dier,Clay,102019,5,102019,9,14,19,35.71
1745,Dirk Dier,Hard,102019,1,102019,4,5,19,20.0
1746,Dishan Herath,Clay,110831,1,110831,3,4,4,25.0
1747,Djamel Boudjemline,Clay,110782,6,110782,8,14,18,42.86
1748,Djamel Boudjemline,Hard,110782,1,110782,3,4,18,25.0
1749,Dmitri Tomashevich,Clay,102347,4,102347,3,7,21,57.14
1750,Dmitri Tomashevich,Hard,102347,6,102347,8,14,21,42.86
1751,Dmitriy Makeyev,Hard,104463,2,104463,6,8,8,25.0
1752,Dmitry Popko,Clay,122078,2,122078,1,3,8,66.67
1753,Dmitry Popko,Hard,122078,2,122078,3,5,8,40.0
1754,Dmitry Tursunov,Carpet,104098,13,104098,8,21,455,61.9
1755,Dmitry Tursunov,Clay,104098,29,104098,45,74,455,39.19
1756,Dmitry Tursunov,Grass,104098,37,104098,30,67,455,55.22
1757,Dmitry Tursunov,Hard,104098,154,104098,139,293,455,52.56
1758,Dominic Durand,Hard,106887,1,106887,1,2,2,50.0
1759,Dominic Thiem,Clay,106233,140,106233,48,188,463,74.47
1760,Dominic Thiem,Grass,106233,15,106233,14,29,463,51.72
1761,Dominic Thiem,Hard,106233,148,106233,98,246,463,60.16
1762,Dominik Hrbaty,Carpet,103103,38,103103,29,67,679,56.72
1763,Dominik Hrbaty,Clay,103103,133,103103,115,248,679,53.63
1764,Dominik Hrbaty,Grass,103103,6,103103,19,25,679,24.0
1765,Dominik Hrbaty,Hard,103103,184,103103,155,339,679,54.28
1766,Dominik Koepfer,Clay,136440,5,136440,5,10,29,50.0
1767,Dominik Koepfer,Grass,136440,1,136440,1,2,29,50.0
1768,Dominik Koepfer,Hard,136440,7,136440,10,17,29,41.18
1769,Dominik Meffert,Clay,103747,1,103747,2,3,13,33.33
1770,Dominik Meffert,Grass,103747,1,103747,2,3,13,33.33
1771,Dominik Meffert,Hard,103747,3,103747,4,7,13,42.86
1772,Dominique Bedel,Carpet,100468,5,100468,10,15,146,33.33
1773,Dominique Bedel,Clay,100468,52,100468,58,110,146,47.27
1774,Dominique Bedel,Hard,100468,3,100468,18,21,146,14.29
1775,Don Mccormick,Carpet,109893,1,109893,2,3,18,33.33
1776,Don Mccormick,Clay,109893,1,109893,7,8,18,12.5
1777,Don Mccormick,Grass,109893,1,109893,4,5,18,20.0
1778,Don Mccormick,Hard,109893,1,109893,1,2,18,50.0
1779,Don O'Connell,Grass,209793,1,209793,1,2,2,50.0
1780,Donald Dell,Clay,109814,1,109814,7,8,10,12.5
1781,Donald Dell,Hard,109814,1,109814,1,2,10,50.0
1782,Donald Johnson,Clay,101515,5,101515,9,14,21,35.71
1783,Donald Johnson,Hard,101515,2,101515,5,7,21,28.57
1784,Donald Watt,Grass,106892,2,106892,1,3,3,66.67
1785,Donald Young,Clay,105385,7,105385,25,32,315,21.88
1786,Donald Young,Grass,105385,15,105385,24,39,315,38.46
1787,Donald Young,Hard,105385,104,105385,140,244,315,42.62
1788,Dong Hyun Kim,Hard,103273,1,103273,1,2,2,50.0
1789,Dong Wook Song,Clay,100853,2,100853,2,4,19,50.0
1790,Dong Wook Song,Hard,100853,7,100853,8,15,19,46.67
1791,Doug Burke,Clay,100947,2,100947,4,6,26,33.33
1792,Doug Burke,Hard,100947,12,100947,8,20,26,60.0
1793,Doug Crawford,Carpet,100191,1,100191,5,6,50,16.67
1794,Doug Crawford,Clay,100191,15,100191,29,44,50,34.09
1795,Doug Flach,Carpet,101788,3,101788,4,7,74,42.86
1796,Doug Flach,Clay,101788,1,101788,8,9,74,11.11
1797,Doug Flach,Grass,101788,8,101788,9,17,74,47.06
1798,Doug Flach,Hard,101788,16,101788,25,41,74,39.02
1799,Doug Smith,Grass,202866,1,202866,1,2,2,50.0
1800,Doug Verdieck,Hard,110015,1,110015,2,3,3,33.33
1801,Douglas Palm,Carpet,106899,3,106899,7,10,61,30.0
1802,Douglas Palm,Clay,106899,5,106899,17,22,61,22.73
1803,Douglas Palm,Grass,106899,1,106899,6,7,61,14.29
1804,Douglas Palm,Hard,106899,7,106899,15,22,61,31.82
1805,Dovydas Sakinis,Hard,106024,2,106024,1,3,3,66.67
1806,Drew Gitlin,Carpet,100540,3,100540,10,13,82,23.08
1807,Drew Gitlin,Clay,100540,14,100540,12,26,82,53.85
1808,Drew Gitlin,Grass,100540,10,100540,13,23,82,43.48
1809,Drew Gitlin,Hard,100540,7,100540,13,20,82,35.0
1810,Duck Hee Lee,Hard,117353,1,117353,1,2,2,50.0
1811,Dudi Sela,Clay,104534,8,104534,35,43,333,18.6
1812,Dudi Sela,Grass,104534,26,104534,28,54,333,48.15
1813,Dudi Sela,Hard,104534,106,104534,130,236,333,44.92
1814,Duilio Beretta,Clay,105935,7,105935,8,15,17,46.67
1815,Duilio Beretta,Hard,105935,1,105935,1,2,17,50.0
1816,Dusan Lajovic,Clay,105583,76,105583,74,150,305,50.67
1817,Dusan Lajovic,Grass,105583,4,105583,12,16,305,25.0
1818,Dusan Lajovic,Hard,105583,56,105583,83,139,305,40.29
1819,Dusan Vemic,Carpet,102811,2,102811,2,4,37,50.0
1820,Dusan Vemic,Clay,102811,10,102811,8,18,37,55.56
1821,Dusan Vemic,Grass,102811,3,102811,3,6,37,50.0
1822,Dusan Vemic,Hard,102811,3,102811,6,9,37,33.33
1823,Dustin Brown,Clay,104460,21,104460,31,52,160,40.38
1824,Dustin Brown,Grass,104460,18,104460,22,40,160,45.0
1825,Dustin Brown,Hard,104460,23,104460,45,68,160,33.82
1826,Dzmitry Zhyrmont,Hard,105299,6,105299,6,12,12,50.0
1827,E Davies,Grass,209830,1,209830,1,2,2,50.0
1828,E Victor Seixas,Grass,109816,2,109816,7,9,16,22.22
1829,E Victor Seixas,Hard,109816,3,109816,4,7,16,42.86
1830,Earl Butch Buchholz,Carpet,100048,19,100048,14,33,84,57.58
1831,Earl Butch Buchholz,Clay,100048,6,100048,4,10,84,60.0
1832,Earl Butch Buchholz,Grass,100048,16,100048,8,24,84,66.67
1833,Earl Butch Buchholz,Hard,100048,10,100048,7,17,84,58.82
1834,Edan Leshem,Clay,122548,2,122548,1,3,8,66.67
1835,Edan Leshem,Hard,122548,1,122548,4,5,8,20.0
1836,Eddie Cruz,Clay,106910,1,106910,3,4,13,25.0
1837,Eddie Cruz,Hard,106910,1,106910,8,9,13,11.11
1838,Eddie Dibbs,Carpet,100232,113,100232,70,183,845,61.75
1839,Eddie Dibbs,Clay,100232,372,100232,132,504,845,73.81
1840,Eddie Dibbs,Grass,100232,6,100232,6,12,845,50.0
1841,Eddie Dibbs,Hard,100232,100,100232,46,146,845,68.49
1842,Eddie Edwards,Carpet,100440,5,100440,11,16,221,31.25
1843,Eddie Edwards,Clay,100440,16,100440,26,42,221,38.1
1844,Eddie Edwards,Grass,100440,40,100440,41,81,221,49.38
1845,Eddie Edwards,Hard,100440,26,100440,56,82,221,31.71
1846,Eddie Myers,Grass,106911,1,106911,1,2,2,50.0
1847,Eddy Chala,Clay,108720,1,108720,1,2,2,50.0
1848,Eddy Gonzalez Gonzalez,Hard,108678,1,108678,2,3,3,33.33
1849,Edgar Hernandez Perez,Clay,108927,1,108927,3,4,4,25.0
1850,Edgar Schurmann,Clay,106913,1,106913,1,2,2,50.0
1851,Edgardo Massa,Clay,103737,6,103737,12,18,23,33.33
1852,Edgardo Massa,Hard,103737,2,103737,3,5,23,40.0
1853,Edison Mandarino,Clay,109856,39,109856,26,65,81,60.0
1854,Edison Mandarino,Grass,109856,1,109856,4,5,81,20.0
1855,Edison Mandarino,Hard,109856,6,109856,5,11,81,54.55
1856,Edoardo Mazza,Clay,101018,2,101018,8,10,10,20.0
1857,Edouard Roger Vasselin,Clay,104273,20,104273,33,53,208,37.74
1858,Edouard Roger Vasselin,Grass,104273,16,104273,19,35,208,45.71
1859,Edouard Roger Vasselin,Hard,104273,48,104273,72,120,208,40.0
1860,Edson Krause,Hard,106917,1,106917,1,2,2,50.0
1861,Eduardo Bengoechea,Carpet,100607,4,100607,6,10,219,40.0
1862,Eduardo Bengoechea,Clay,100607,86,100607,98,184,219,46.74
1863,Eduardo Bengoechea,Hard,100607,13,100607,12,25,219,52.0
